[12:42:00.625 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:02.384 [Thread-29] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:02.533 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:04.537 [Thread-29] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:04.688 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:06.485 [Thread-28] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:06.628 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:08.524 [Thread-29] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:08.674 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:11.564 [Thread-29] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:11.728 [Thread-27] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
[12:42:13.645 [Thread-28] ffi DEBUG] [src/journal/candidate_block.rs: 232] TRACE 25ef2e9a21f9f8eea6e8361bad2e63306173b9c75d2a9015a06976bf10d15f105529a7b01a17a781c6a8f8e474a98df3d64f9418c612393db2502f4e47da009a: CandidateBlock, add_batch
